RegionID,753899,394463,394514,394692,394856,394347,394404,395025,394976,394865,395056,395121,394358,394530,394998,394458,395045,395055,394466,394475,394775,394492,394902,394714,394669,394910,394425,395012,394388,395031,395167,395238,394753,394653,394952,394521,394648,394304,395134,394457,394484,395115,395160,394666,394602
SizeRank,2,3,4,6,8,9,10,13,14,16,17,18,20,21,23,24,25,26,28,29,31,32,37,40,44,46,47,48,49,51,53,57,64,65,66,70,73,74,77,78,80,83,86,96,159
RegionName,"Los Angeles-Long Beach-Anaheim, CA","Chicago, IL","Dallas-Fort Worth, TX","Houston, TX","Miami-Fort Lauderdale, FL","Atlanta, GA","Boston, MA","Riverside, CA","Phoenix, AZ","Minneapolis-St Paul, MN","San Diego, CA","St. Louis, MO","Baltimore, MD","Denver, CO","Portland, OR","Charlotte, NC","Sacramento, CA","San Antonio, TX","Cincinnati, OH","Cleveland, OH","Las Vegas, NV","Columbus, OH","Nashville, TN","Jacksonville, FL","Hartford, CT","New Orleans, LA","Buffalo, NY","Raleigh, NC","Birmingham, AL","Rochester, NY","Tucson, AZ","Worcester, MA","Knoxville, TN","Greenville, SC","Ventura, CA","Dayton, OH","Greensboro, NC","Akron, OH","Stockton, CA","Charleston, SC","Colorado Springs, CO","Springfield, MA","Toledo, OH","Harrisburg, PA","Fort Collins, CO"
RegionType,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa
StateName,CA,IL,TX,TX,FL,GA,MA,CA,AZ,MN,CA,MO,MD,CO,OR,NC,CA,TX,OH,OH,NV,OH,TN,FL,CT,LA,NY,NC,AL,NY,AZ,MA,TN,SC,CA,OH,NC,OH,CA,SC,CO,MA,OH,PA,CO
2018-01-06,2045.0,2266.0,1489.0,1373.0,1358.0,1950.0,998.0,868.0,,389.0,,734.0,,495.0,583.0,1001.0,747.0,,293.0,363.0,,,,,7.0,160.0,181.0,239.0,160.0,178.0,,114.0,216.0,165.0,124.0,84.0,,118.0,174.0,232.0,175.0,74.0,116.0,175.0,
2018-01-13,2081.0,2338.0,1444.0,1430.0,1440.0,2071.0,980.0,883.0,,372.0,,772.0,,528.0,618.0,1059.0,771.0,,315.0,354.0,,,,,201.0,178.0,181.0,250.0,180.0,181.0,,122.0,239.0,191.0,130.0,100.0,,123.0,183.0,240.0,196.0,78.0,122.0,172.0,
2018-01-20,2041.0,2521.0,1388.0,1464.0,1492.0,2207.0,996.0,900.0,,360.0,,781.0,,582.0,674.0,1102.0,758.0,,335.0,352.0,,,,,246.0,178.0,181.0,272.0,202.0,178.0,,130.0,251.0,204.0,136.0,105.0,,128.0,178.0,264.0,202.0,76.0,125.0,155.0,
2018-01-27,2440.0,2928.0,1528.0,1708.0,1723.0,2541.0,1212.0,1055.0,,380.0,,905.0,,704.0,783.0,1265.0,851.0,,376.0,385.0,,,,,329.0,204.0,224.0,313.0,244.0,197.0,,159.0,294.0,235.0,158.0,119.0,,139.0,198.0,318.0,221.0,85.0,141.0,189.0,
2018-02-03,2904.0,3392.0,1725.0,1941.0,1919.0,2859.0,1426.0,1191.0,,401.0,,1011.0,,796.0,867.0,1396.0,954.0,,438.0,424.0,,,,,416.0,229.0,248.0,364.0,288.0,224.0,,185.0,336.0,256.0,179.0,133.0,,148.0,214.0,376.0,231.0,101.0,156.0,222.0,
2018-02-10,3110.0,3681.0,1852.0,2056.0,1978.0,3020.0,1511.0,1253.0,,413.0,,1073.0,,838.0,895.0,1435.0,969.0,,472.0,442.0,,,,,290.0,239.0,265.0,407.0,309.0,234.0,,181.0,349.0,254.0,187.0,136.0,,151.0,227.0,392.0,219.0,104.0,177.0,227.0,
2018-02-17,3283.0,3851.0,1932.0,2147.0,2017.0,3115.0,1626.0,1298.0,,467.0,,1128.0,,857.0,902.0,1518.0,1019.0,,498.0,454.0,,,,,308.0,245.0,285.0,424.0,324.0,245.0,,183.0,359.0,266.0,189.0,148.0,,152.0,232.0,395.0,210.0,114.0,191.0,309.0,
2018-02-24,3327.0,3956.0,1933.0,2179.0,2020.0,3171.0,1699.0,1315.0,,515.0,,1168.0,,873.0,917.0,1633.0,1057.0,,538.0,477.0,,,,,286.0,258.0,279.0,459.0,335.0,254.0,,187.0,374.0,270.0,191.0,159.0,,157.0,225.0,399.0,201.0,123.0,195.0,307.0,
2018-03-03,3410.0,4155.0,1905.0,2208.0,2034.0,3230.0,1783.0,1367.0,,537.0,,1200.0,,896.0,929.0,1726.0,1082.0,,559.0,493.0,,,,,272.0,259.0,286.0,468.0,352.0,260.0,,191.0,367.0,274.0,195.0,167.0,,166.0,228.0,414.0,202.0,128.0,212.0,339.0,
2018-03-10,3376.0,4281.0,1855.0,2180.0,1999.0,3255.0,1877.0,1359.0,,568.0,,1213.0,,906.0,921.0,1809.0,1110.0,,575.0,502.0,,,,,257.0,254.0,281.0,469.0,352.0,280.0,,210.0,342.0,271.0,194.0,167.0,,173.0,229.0,431.0,202.0,133.0,211.0,373.0,
2018-03-17,3617.0,4838.0,1932.0,2274.0,2117.0,3372.0,2023.0,1449.0,,613.0,,1304.0,,897.0,933.0,1847.0,1169.0,,604.0,573.0,,,,,278.0,277.0,307.0,481.0,373.0,285.0,,227.0,368.0,297.0,211.0,182.0,,188.0,245.0,469.0,198.0,139.0,237.0,332.0,
2018-03-24,3650.0,5122.0,1964.0,2306.0,2122.0,3462.0,2129.0,1452.0,,603.0,,1354.0,,932.0,956.0,1843.0,1210.0,,602.0,595.0,,746.0,,,292.0,291.0,315.0,478.0,381.0,312.0,,251.0,372.0,302.0,214.0,180.0,,204.0,254.0,467.0,202.0,150.0,258.0,345.0,
2018-03-31,3644.0,5333.0,2036.0,2412.0,2137.0,3573.0,2297.0,1439.0,,623.0,,1423.0,,978.0,993.0,1902.0,1233.0,,606.0,615.0,,773.0,,,297.0,303.0,323.0,487.0,387.0,335.0,,255.0,394.0,315.0,213.0,189.0,,214.0,265.0,467.0,192.0,160.0,257.0,326.0,
2018-04-07,3895.0,5652.0,2244.0,2609.0,2277.0,3742.0,2390.0,1513.0,,685.0,,1527.0,,1005.0,1038.0,2000.0,1299.0,,614.0,661.0,,798.0,,,341.0,327.0,341.0,502.0,413.0,362.0,,272.0,461.0,337.0,225.0,192.0,,226.0,277.0,502.0,190.0,178.0,261.0,329.0,
2018-04-14,3717.0,5576.0,2243.0,2617.0,2187.0,3781.0,2598.0,1468.0,,624.0,,1517.0,,1077.0,1087.0,2089.0,1300.0,,605.0,639.0,,855.0,,,347.0,330.0,328.0,526.0,433.0,374.0,,302.0,473.0,332.0,214.0,187.0,,231.0,265.0,472.0,210.0,192.0,257.0,323.0,
2018-04-21,3508.0,5230.0,2136.0,2481.0,2028.0,3541.0,2452.0,1361.0,,576.0,,1447.0,,989.0,996.0,2012.0,1199.0,,557.0,609.0,,810.0,,,342.0,302.0,304.0,499.0,415.0,352.0,,272.0,446.0,313.0,205.0,179.0,,212.0,250.0,447.0,203.0,180.0,231.0,315.0,
2018-04-28,3544.0,5373.0,2210.0,2554.0,2061.0,3636.0,2593.0,1387.0,,600.0,,1478.0,,1032.0,1033.0,2128.0,1260.0,,580.0,644.0,,834.0,,,369.0,315.0,313.0,537.0,423.0,372.0,,295.0,456.0,317.0,219.0,189.0,,223.0,250.0,462.0,231.0,185.0,234.0,335.0,
2018-05-05,3540.0,5418.0,2229.0,2523.0,2012.0,3658.0,2907.0,1394.0,,603.0,,1524.0,,1075.0,1063.0,2181.0,1287.0,,602.0,672.0,,903.0,,,377.0,308.0,339.0,537.0,428.0,375.0,,311.0,431.0,335.0,219.0,207.0,,230.0,249.0,449.0,254.0,186.0,243.0,394.0,
2018-05-12,3667.0,5493.0,2272.0,2615.0,2043.0,3668.0,2954.0,1411.0,,681.0,,1558.0,,1089.0,1085.0,2222.0,1326.0,,647.0,688.0,,942.0,,,393.0,305.0,354.0,560.0,399.0,378.0,,317.0,423.0,325.0,227.0,217.0,,231.0,267.0,454.0,262.0,189.0,247.0,419.0,
2018-05-19,3937.0,5895.0,2480.0,2863.0,2211.0,3988.0,3307.0,1543.0,,810.0,,1634.0,,1208.0,1202.0,2407.0,1451.0,,713.0,750.0,,1012.0,,,422.0,337.0,404.0,602.0,428.0,420.0,,352.0,459.0,358.0,236.0,226.0,,262.0,287.0,494.0,275.0,204.0,274.0,453.0,
2018-05-26,3978.0,5778.0,2452.0,2809.0,2180.0,3878.0,3483.0,1522.0,,820.0,,1641.0,,1210.0,1225.0,2359.0,1447.0,,715.0,745.0,,1043.0,,,419.0,325.0,424.0,594.0,416.0,413.0,,361.0,463.0,346.0,232.0,224.0,,259.0,293.0,480.0,261.0,215.0,279.0,484.0,
2018-06-02,3859.0,5485.0,2382.0,2719.0,2084.0,3735.0,3245.0,1478.0,,824.0,,1535.0,,1149.0,1206.0,2291.0,1422.0,,685.0,713.0,,1009.0,,,400.0,325.0,407.0,586.0,393.0,415.0,,343.0,452.0,321.0,234.0,209.0,,253.0,284.0,461.0,254.0,207.0,264.0,447.0,
2018-06-09,3773.0,5347.0,2373.0,2676.0,1998.0,3714.0,3325.0,1444.0,,824.0,,1510.0,,1153.0,1210.0,2320.0,1413.0,,654.0,720.0,,1016.0,,,389.0,329.0,401.0,569.0,396.0,440.0,,333.0,448.0,319.0,234.0,206.0,,264.0,272.0,463.0,241.0,215.0,257.0,432.0,
2018-06-16,3857.0,5325.0,2360.0,2696.0,2003.0,3715.0,3385.0,1430.0,,794.0,,1573.0,,1188.0,1231.0,2358.0,1452.0,,658.0,712.0,,1048.0,,,393.0,327.0,400.0,581.0,407.0,448.0,,340.0,450.0,307.0,242.0,220.0,,260.0,277.0,462.0,246.0,221.0,249.0,420.0,
2018-06-23,3755.0,5241.0,2386.0,2685.0,1968.0,3713.0,3204.0,1422.0,,809.0,,1506.0,,1162.0,1198.0,2337.0,1423.0,,661.0,706.0,2528.0,1041.0,,,380.0,327.0,396.0,563.0,413.0,445.0,,327.0,443.0,301.0,240.0,217.0,,261.0,275.0,468.0,248.0,211.0,240.0,370.0,
2018-06-30,3855.0,5370.0,2426.0,2729.0,2003.0,3802.0,3404.0,1459.0,,829.0,,1549.0,,1218.0,1233.0,2398.0,1436.0,,682.0,728.0,2570.0,1062.0,,,392.0,343.0,410.0,577.0,416.0,437.0,,340.0,451.0,301.0,239.0,222.0,,270.0,287.0,486.0,243.0,217.0,246.0,370.0,
2018-07-07,3776.0,5074.0,2381.0,2635.0,1931.0,3709.0,3106.0,1421.0,,770.0,,1504.0,,1172.0,1186.0,2296.0,1379.0,,671.0,697.0,2482.0,1005.0,,,376.0,331.0,406.0,544.0,395.0,406.0,,316.0,441.0,301.0,232.0,215.0,,256.0,278.0,466.0,244.0,196.0,236.0,346.0,
2018-07-14,3666.0,4746.0,2373.0,2580.0,1866.0,3650.0,2769.0,1407.0,,755.0,,1417.0,850.0,1088.0,1127.0,2220.0,1296.0,,651.0,686.0,2514.0,955.0,,,351.0,336.0,392.0,530.0,384.0,389.0,,292.0,442.0,298.0,227.0,209.0,,252.0,273.0,446.0,238.0,184.0,228.0,349.0,
2018-07-21,3676.0,4892.0,2333.0,2564.0,1834.0,3614.0,2745.0,1408.0,,773.0,,1508.0,888.0,1116.0,1185.0,2235.0,1339.0,,671.0,711.0,2006.0,986.0,,,360.0,326.0,413.0,537.0,356.0,398.0,,295.0,454.0,308.0,226.0,221.0,,255.0,281.0,431.0,243.0,192.0,236.0,365.0,
2018-07-28,3643.0,4817.0,2315.0,2558.0,1810.0,3562.0,2511.0,1400.0,,747.0,,1474.0,896.0,1096.0,1185.0,2245.0,1339.0,,668.0,718.0,1510.0,994.0,,,348.0,314.0,416.0,528.0,377.0,400.0,,284.0,462.0,310.0,232.0,223.0,,261.0,283.0,415.0,248.0,196.0,244.0,367.0,
2018-08-04,3726.0,4878.0,2328.0,2584.0,1850.0,3588.0,2486.0,1421.0,,801.0,,1505.0,922.0,1120.0,1202.0,2244.0,1343.0,,689.0,746.0,1575.0,1017.0,,,358.0,302.0,421.0,541.0,378.0,416.0,,302.0,490.0,314.0,237.0,227.0,,266.0,293.0,416.0,240.0,199.0,247.0,390.0,
2018-08-11,3726.0,5006.0,2294.0,2554.0,1835.0,3582.0,2546.0,1411.0,,821.0,,1532.0,999.0,1141.0,1222.0,2293.0,1367.0,,705.0,747.0,1116.0,1041.0,,,368.0,276.0,435.0,535.0,363.0,402.0,,314.0,487.0,303.0,234.0,224.0,,268.0,303.0,410.0,240.0,202.0,257.0,387.0,
2018-08-18,3690.0,4618.0,2259.0,2484.0,1790.0,3532.0,2309.0,1391.0,,780.0,,1422.0,933.0,1076.0,1158.0,2218.0,1312.0,,652.0,712.0,1269.0,980.0,,,344.0,268.0,403.0,507.0,377.0,384.0,,304.0,460.0,310.0,228.0,204.0,,262.0,296.0,400.0,228.0,184.0,258.0,360.0,
2018-08-25,3636.0,4482.0,2206.0,2444.0,1787.0,3502.0,2231.0,1371.0,,773.0,,1396.0,923.0,1054.0,1095.0,2090.0,1292.0,,640.0,685.0,1417.0,953.0,,,341.0,250.0,392.0,501.0,353.0,381.0,,298.0,464.0,308.0,217.0,194.0,,254.0,283.0,388.0,216.0,171.0,246.0,342.0,
2018-09-01,3652.0,4530.0,2201.0,2447.0,1819.0,3534.0,2206.0,1405.0,,769.0,,1432.0,919.0,1059.0,1105.0,2152.0,1341.0,,618.0,652.0,1094.0,973.0,,,326.0,256.0,392.0,528.0,366.0,372.0,,298.0,438.0,313.0,227.0,188.0,209.0,255.0,301.0,408.0,242.0,176.0,242.0,343.0,
2018-09-08,3395.0,4147.0,2039.0,2246.0,1739.0,3245.0,1975.0,1345.0,,727.0,,1303.0,792.0,971.0,1034.0,1934.0,1254.0,,570.0,616.0,1044.0,883.0,,,299.0,239.0,355.0,490.0,335.0,353.0,,273.0,402.0,300.0,214.0,176.0,191.0,238.0,274.0,378.0,219.0,168.0,225.0,315.0,
2018-09-15,3384.0,4147.0,2062.0,2208.0,1746.0,3192.0,2026.0,1432.0,,759.0,,1284.0,769.0,960.0,1015.0,1877.0,1207.0,,568.0,600.0,1017.0,860.0,,,303.0,228.0,349.0,478.0,322.0,352.0,,262.0,397.0,283.0,213.0,179.0,181.0,236.0,272.0,332.0,215.0,171.0,214.0,320.0,
2018-09-22,3327.0,4081.0,2157.0,2137.0,1739.0,3133.0,2112.0,1417.0,,757.0,,1299.0,733.0,945.0,1029.0,1729.0,1140.0,,551.0,598.0,1423.0,854.0,,,292.0,217.0,334.0,417.0,305.0,346.0,,263.0,374.0,269.0,220.0,186.0,160.0,224.0,268.0,291.0,227.0,175.0,217.0,326.0,
2018-09-29,3204.0,3862.0,2023.0,1991.0,1707.0,3002.0,2163.0,1357.0,,715.0,,1194.0,679.0,894.0,986.0,1591.0,1123.0,,533.0,598.0,1393.0,790.0,,,284.0,203.0,318.0,370.0,290.0,346.0,,254.0,364.0,249.0,206.0,186.0,159.0,206.0,254.0,261.0,204.0,168.0,214.0,304.0,
2018-10-06,3368.0,4032.0,2078.0,2076.0,1773.0,3155.0,2457.0,1395.0,,736.0,,1281.0,724.0,967.0,1029.0,1638.0,1187.0,,556.0,615.0,1423.0,842.0,,,311.0,204.0,342.0,396.0,292.0,370.0,,280.0,380.0,265.0,218.0,185.0,167.0,213.0,263.0,285.0,221.0,167.0,212.0,314.0,
2018-10-13,3294.0,3913.0,1960.0,2036.0,1764.0,3084.0,2381.0,1270.0,,707.0,,1264.0,730.0,957.0,1003.0,1629.0,1185.0,,542.0,614.0,1418.0,842.0,,,308.0,213.0,335.0,398.0,308.0,362.0,,277.0,363.0,273.0,212.0,183.0,160.0,203.0,248.0,321.0,224.0,168.0,204.0,315.0,
2018-10-20,3251.0,3837.0,1765.0,2019.0,1758.0,3082.0,2338.0,1243.0,,666.0,,1215.0,703.0,934.0,992.0,1697.0,1212.0,,539.0,589.0,976.0,827.0,,,305.0,214.0,337.0,440.0,311.0,357.0,,276.0,351.0,271.0,200.0,177.0,171.0,194.0,250.0,352.0,216.0,169.0,198.0,308.0,
2018-10-27,3178.0,3747.0,1783.0,2005.0,1716.0,3038.0,2247.0,1228.0,,683.0,,1208.0,707.0,910.0,958.0,1658.0,1135.0,,528.0,576.0,941.0,810.0,,,305.0,211.0,335.0,427.0,302.0,352.0,,279.0,336.0,277.0,197.0,170.0,156.0,196.0,236.0,353.0,203.0,180.0,193.0,317.0,
2018-11-03,3091.0,3621.0,1752.0,1999.0,1688.0,3000.0,2129.0,1188.0,,655.0,,1196.0,694.0,875.0,937.0,1681.0,1116.0,,522.0,579.0,923.0,806.0,,,288.0,216.0,333.0,422.0,321.0,342.0,,266.0,335.0,279.0,188.0,174.0,151.0,190.0,234.0,346.0,196.0,182.0,200.0,325.0,
2018-11-10,3018.0,3517.0,1724.0,1985.0,1670.0,2939.0,2115.0,1162.0,,639.0,,1162.0,660.0,851.0,906.0,1643.0,1107.0,,503.0,571.0,896.0,776.0,,,280.0,203.0,321.0,418.0,293.0,324.0,,261.0,342.0,262.0,184.0,159.0,155.0,183.0,229.0,346.0,188.0,175.0,199.0,300.0,
2018-11-17,2933.0,3459.0,1718.0,1996.0,1632.0,2855.0,2007.0,1127.0,,649.0,,1153.0,686.0,858.0,879.0,1691.0,1073.0,,494.0,564.0,920.0,752.0,,,283.0,201.0,313.0,428.0,290.0,319.0,,248.0,343.0,266.0,173.0,154.0,153.0,199.0,232.0,347.0,184.0,173.0,195.0,297.0,
2018-11-24,2732.0,3222.0,1655.0,1865.0,1494.0,2593.0,1818.0,1032.0,742.0,581.0,,1078.0,650.0,808.0,840.0,1584.0,1011.0,,467.0,513.0,892.0,706.0,,,267.0,185.0,275.0,413.0,267.0,281.0,,213.0,323.0,241.0,150.0,137.0,151.0,184.0,225.0,325.0,177.0,144.0,176.0,264.0,
2018-12-01,2686.0,3094.0,1694.0,1795.0,1492.0,2492.0,1679.0,1031.0,907.0,575.0,,1024.0,601.0,780.0,772.0,1491.0,973.0,,449.0,497.0,896.0,627.0,,,254.0,177.0,262.0,378.0,249.0,262.0,,197.0,298.0,224.0,146.0,133.0,144.0,191.0,217.0,311.0,183.0,131.0,165.0,253.0,
2018-12-08,2629.0,2943.0,1693.0,1727.0,1475.0,2420.0,1571.0,1015.0,918.0,535.0,,1004.0,592.0,758.0,753.0,1454.0,906.0,,432.0,492.0,903.0,588.0,,,243.0,172.0,242.0,354.0,241.0,255.0,,188.0,276.0,209.0,147.0,130.0,138.0,187.0,213.0,296.0,183.0,126.0,147.0,246.0,
2018-12-15,2537.0,2723.0,1643.0,1630.0,1430.0,2297.0,1440.0,968.0,884.0,498.0,,924.0,535.0,713.0,689.0,1305.0,879.0,,410.0,463.0,879.0,541.0,,,219.0,154.0,224.0,314.0,228.0,233.0,,173.0,255.0,191.0,151.0,125.0,130.0,161.0,194.0,278.0,173.0,110.0,132.0,239.0,
2018-12-22,2507.0,2694.0,1632.0,1661.0,1487.0,2331.0,1395.0,990.0,883.0,499.0,,940.0,527.0,713.0,668.0,1277.0,878.0,,395.0,488.0,862.0,530.0,,,217.0,166.0,228.0,301.0,230.0,248.0,,173.0,251.0,185.0,160.0,135.0,133.0,158.0,190.0,272.0,175.0,110.0,139.0,238.0,
2018-12-29,2207.0,2413.0,1454.0,1480.0,1300.0,2058.0,1190.0,879.0,783.0,425.0,,823.0,482.0,628.0,602.0,1114.0,768.0,,336.0,427.0,761.0,498.0,,,190.0,144.0,184.0,269.0,201.0,218.0,,154.0,227.0,167.0,143.0,116.0,122.0,122.0,166.0,237.0,148.0,101.0,120.0,200.0,
2019-01-05,1935.0,2191.0,1299.0,1341.0,1139.0,1900.0,1007.0,797.0,723.0,388.0,,745.0,434.0,556.0,525.0,991.0,706.0,,320.0,359.0,688.0,474.0,,,171.0,129.0,177.0,252.0,183.0,190.0,,139.0,211.0,155.0,124.0,115.0,119.0,106.0,153.0,213.0,144.0,90.0,117.0,194.0,
2019-01-12,1838.0,2196.0,1221.0,1327.0,1154.0,1951.0,1003.0,823.0,756.0,376.0,,766.0,449.0,545.0,521.0,1068.0,675.0,,324.0,355.0,663.0,492.0,,,173.0,137.0,176.0,262.0,186.0,197.0,,140.0,217.0,169.0,123.0,112.0,127.0,109.0,158.0,223.0,145.0,88.0,125.0,171.0,
2019-01-19,1925.0,2410.0,1207.0,1431.0,1246.0,2157.0,1109.0,858.0,819.0,371.0,,766.0,463.0,591.0,559.0,1193.0,694.0,,350.0,354.0,700.0,531.0,,,182.0,140.0,200.0,309.0,214.0,205.0,,147.0,242.0,202.0,130.0,114.0,129.0,119.0,163.0,256.0,156.0,93.0,131.0,189.0,
2019-01-26,2227.0,2848.0,1366.0,1732.0,1471.0,2539.0,1316.0,1008.0,964.0,413.0,,883.0,530.0,707.0,664.0,1447.0,802.0,,418.0,373.0,839.0,595.0,,,204.0,172.0,230.0,378.0,257.0,226.0,,168.0,277.0,242.0,153.0,130.0,154.0,141.0,184.0,314.0,190.0,99.0,146.0,232.0,
2019-02-02,2610.0,3196.0,1571.0,1982.0,1730.0,2884.0,1562.0,1143.0,1090.0,455.0,,1124.0,598.0,820.0,749.0,1638.0,922.0,,466.0,414.0,936.0,635.0,,,217.0,195.0,239.0,427.0,297.0,248.0,,184.0,310.0,280.0,182.0,131.0,161.0,153.0,205.0,365.0,195.0,109.0,160.0,241.0,
2019-02-09,2815.0,3395.0,1743.0,2029.0,1891.0,3031.0,1634.0,1178.0,1142.0,510.0,,1173.0,627.0,870.0,797.0,1727.0,996.0,,494.0,429.0,990.0,654.0,,,239.0,208.0,249.0,468.0,322.0,248.0,,189.0,320.0,300.0,193.0,136.0,171.0,162.0,216.0,385.0,194.0,113.0,165.0,272.0,
